103.8049431,1.2964359,,False,
103.8047768,1.2966451,,False,
103.8046776,1.2967684,,False,
103.8043262,1.2971117,,False,
103.8022824,1.2989083,,False,
103.7983342,1.3023996,,False,
103.7983157,1.3023957,EW20 Commonwealth,False,3,1
103.7970896,1.3035553,,False,
103.7942572,1.3060947,,False,
103.7939957,1.3062838,,False,
103.7937999,1.3064152,,False,
103.7934096,1.3066485,,False,
103.7930891,1.3067825,,False,
103.7927351,1.306922,,False,
103.792263,1.3070373,,False,
103.7901128,1.3072964,EW21 Buona Vista,False,2,1
103.7880984,1.3074937,,False,
103.7850488,1.3078316,,False,
103.7846116,1.3079228,,False,
103.784287,1.3080247,,False,
103.7841288,1.3081078,,False,
103.782388,1.3091402,,False,
103.7810255,1.3099875,,False,
103.7786068,1.3113926,EW22 Dover,False,3,1
103.7776941,1.3119665,,False,
103.7771899,1.3122186,,False,
103.7767607,1.3123741,,False,
103.7763101,1.3124813,,False,
103.7758863,1.3125242,,False,
103.7755001,1.3125242,,False,
103.7750495,1.3124653,,False,
103.7722439,1.3121435,,False,
103.7692827,1.3118271,,False,
103.7687999,1.3118431,,False,
103.7684298,1.3119075,,False,
103.7679577,1.3120148,,False,
103.7675608,1.3121864,,False,
103.7672282,1.3123634,,False,
103.7669224,1.3125618,,False,
103.7665576,1.3128728,,False,
103.7662733,1.3131732,,False,
103.7660748,1.3134199,,False,
103.7658656,1.3136987,,False,
103.7656725,1.3140742,,False,
103.7653304,1.3148607,EW23 Clementi,False,4,1
103.7645406,1.3167235,,False,
103.7644065,1.316997,,False,
103.7641973,1.3173456,,False,
103.7627596,1.3194693,,False,
103.7615687,1.3212928,,False,
103.7613595,1.3216253,,False,
103.7611932,1.3219524,,False,
103.759895,1.3249128,,False,
103.7596375,1.3253579,,False,
103.7593478,1.3257119,,False,
103.7589294,1.326098,,False,
103.7583018,1.3264841,,False,
103.757481,1.3267845,,False,
103.7554801,1.3272189,,False,
103.7539888,1.327546,,False,
103.7521649,1.3281896,,False,
103.7516606,1.3282914,,False,
103.7512798,1.3283397,,False,
103.7499011,1.3283183,,False,
103.74937,1.3283612,,False,
103.7487424,1.3285006,,False,
103.7477929,1.3289136,,False,
103.7458295,1.3298896,,False,
103.7442631,1.3307262,,False,
103.7436033,1.3311446,,False,
103.7430615,1.3315575,,False,
103.7427503,1.3319544,,False,
103.7420772,1.333132,EW24 Jurong East,False,2,1
103.7420959,1.3331181,,False,
103.7408299,1.335392,,False,
103.740449,1.3360785,,False,
103.7401271,1.3365558,,False,
103.739757,1.3369634,,False,
103.7391669,1.3374728,,False,
103.738727,1.3378483,,False,
103.7367529,1.3393874,,False,
103.7341512,1.3413288,,False,
103.7325687,1.3424711,,False,
103.7325924,1.3424249,EW25 Chinese Garden,False,2,1
103.7314207,1.3433185,,False,
103.7308145,1.3436563,,False,
103.7301439,1.3438977,,False,
103.7294841,1.3440532,,False,
103.7288672,1.3441175,,False,
103.7284488,1.3441068,,False,
103.7273169,1.3441122,,False,
103.7267751,1.3441712,,False,
103.7248171,1.3446538,,False,
103.7241841,1.3447718,,False,
103.7235994,1.3448147,,False,
103.7229878,1.3447772,,False,
103.7223655,1.3446807,,False,
103.7207616,1.3442945,,False,
103.7207754,1.344243,EW26 Lakeside,False,3,1
103.7194151,1.3439406,,False,
103.7186909,1.3436939,,False,
103.7122858,1.341361,,False,
103.7103761,1.3406531,,False,
103.708697,1.3398486,,False,
103.7075437,1.3392533,,False,
103.70587,1.3385883,,False,
103.7058277,1.3385559,EW27 Boon Lay,False,2,1
103.7041963,1.3379716,,False,
103.7034399,1.3377464,,False,
103.703,1.3376606,,False,
103.6974089,1.3376018,EW28 Pioneer,False,3,1
103.6958492,1.3375908,,False,
103.694889,1.3374353,,False,
103.6940468,1.3372154,,False,
103.6933816,1.336958,,False,
103.6928076,1.3365772,,False,
103.6924428,1.3362394,,False,
103.6921156,1.3358532,,False,
103.6890418,1.3318203,,False,
103.6886824,1.3313162,,False,
103.688441,1.3308603,,False,
103.6880494,1.3297073,,False,
103.6878616,1.3293426,,False,
103.6876041,1.3289725,,False,
103.687293,1.3286186,,False,
103.6868477,1.3282593,,False,
103.6863757,1.3280126,,False,
103.6857534,1.3278034,,False,
103.6851204,1.3277176,,False,
103.6783209,1.3277353,EW29 Joo Koon,False,3,1
103.676371,1.3277122,,False,
103.675105,1.3276264,,False,
103.6688716,1.3272242,,False,
103.6675922,1.3271224,,False,
103.6670852,1.3270419,,False,
103.6667667,1.3269406,,False,
103.6665153,1.3268394,,False,
103.6661142,1.3266222,,False,
103.665787,1.3263876,,False,
103.6655563,1.3261838,,False,
103.6653471,1.3259586,,False,
103.6639269,1.3239032,,False,
103.6630693,1.3226121,,False,
103.6624741,1.3218183,,False,
103.6619875,1.3212056,,False,
103.6614579,1.3206519,,False,
103.6608303,1.3197555,EW30 Gul Circle,False,4,1
103.6606196,1.3197792,,False,
103.6598524,1.3189657,,False,
103.6582243,1.3172898,,False,
103.6576798,1.3167347,,False,
103.6573096,1.3164746,,False,
103.6567705,1.3162038,,False,
103.6563038,1.316059,,False,
103.6558076,1.3159839,,False,
103.6553623,1.3159759,,False,
103.6547696,1.3160697,,False,
103.6541902,1.3162735,,False,
103.6538362,1.3164559,,False,
103.6533301,1.3168682,,False,
103.6490755,1.3210266,EW31 Tuas Crescent,False,2,1
103.6457502,1.3241297,,False,
103.6421829,1.3274977,,False,
103.6396141,1.3299891,EW32 Tuas West Road,False,2,1
103.637548,1.331831,,False,
103.6364912,1.3328017,,False,
103.6360245,1.3332683,,False,
103.6356812,1.3337241,,False,
103.6354452,1.3342443,,False,
103.6352842,1.3347699,,False,
103.6352413,1.3351828,,False,
103.6352413,1.3355743,,False,
103.6352708,1.3359095,,False,
103.6353513,1.3362554,,False,
103.6354774,1.3366523,,False,
103.6357054,1.3372878,,False,
103.6364665,1.3393328,,False,
103.6368206,1.3404966,EW33 Tuas Link,False,2,1
103.6371537,1.3412139,,False,
103.637908,1.3434583,,False,
